Series Name,Series Code,Country Name,Country Code,1990,2000,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guyana,GUY,-3.067484664,-1.363803903,0.687404591,3.807456264,3.734491546,4.440912885,5.352840035,43.47965172,20.05999756,63.33463437,33.79501112,43.37200948
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Haiti,HTI,1.038122802,0.870059259,1.400000009,1.812468078,2.510271345,1.667810955,-1.723096998,-3.30550547,-1.798239889,-1.681983969,-1.863884203,-4.169633958
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Honduras,HND,2.79174895,7.291288159,3.840079971,3.892972197,4.842913911,3.84499477,2.559634346,-8.965082233,12.56528438,4.14356194,3.575847605,3.553970033
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Hong Kong SAR, China",HKG,3.830574562,7.663408266,2.387783395,2.175436928,3.796113581,2.846934576,-1.672395165,-6.544783202,6.454424733,-3.683751417,3.214489017,2.541197539
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Hungary,HUN,-3.496659762,4.409375018,3.659816154,2.438641413,4.124183895,5.606138138,5.077184951,-4.3387254,7.222915808,4.270347552,-0.842528841,0.512305791
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Iceland,ISL,1.169370309,4.98504276,4.436663739,6.303687125,4.194948789,4.889173002,1.861177946,-6.940453068,5.033406131,8.978970852,5.646461819,0.516863122
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,India,IND,5.533454561,3.840991157,7.996253786,8.256305502,6.795383419,6.453851345,3.871436941,-5.777724707,9.689592492,7.609364978,9.19075493,6.48422363
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Indonesia,IDN,7.242131639,4.920067747,4.8763223,5.033069183,5.069785901,5.17429154,5.01928768,-2.065511829,3.702885628,5.307197227,5.049023318,5.030344694
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Iran, Islamic Rep.",IRN,13.59492644,5.845527476,-1.424884939,8.815086643,2.758505246,-1.838007571,-3.070587985,3.330288459,4.719777732,3.776631402,5.044890195,3.040000309
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Iraq,IRQ,57.81782835,16.79613444,2.606766429,13.78737302,-1.819750351,2.633850991,5.513790575,-12.03679309,1.50218071,7.95904805,0.517705525,-1.545251983
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ireland,IRL,8.466527263,9.403524643,24.6155699,1.222638492,10.04962848,7.544342141,5.040549962,7.1578988,16.25561352,8.619503456,-5.530007389,1.221334299
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Isle of Man,IMN,4.186976897,5.300001526,-0.385866882,6.952302849,2.837758071,2.213397539,0.254877847,-8.836816975,3.837836323,-4.165393452,..,..
